Order_ID,Order_Date,Retailer_ID,Product_SKU,Sum of Product_Price,Sum of Product_Cost,Sum of Order_Quantity,Sum of Sales_Amount,Sum of Cost_of_Goods_Sold,Sum of Product_Discount,Sum of Profit,Sum of Profit_Margin
4114,2019-12-03 00:00:00,309,MP04-33-Black,38,18.46,48,1824,886.08,0.20833333333333334,937.92,0.5142105263157895
4115,2019-12-03 00:00:00,782,MJ10-S-Red,48,21.31,13,624,277.03,0.1864406779661017,346.97,0.5560416666666667
4116,2019-12-03 00:00:00,494,MSH11-36-Black,30,14.1,11,330,155.1,0.21052631578947367,174.9,0.53
4117,2019-12-03 00:00:00,716,MSH01-33-Black,41,27.06,9,369,243.54,0.08888888888888889,125.46000000000001,0.34
4118,2019-12-03 00:00:00,627,MJ10-XL-Orange,58,28.479999999999997,44,2552,1253.12,0.01694915254237288,1298.88,0.5089655172413794
4119,2019-12-03 00:00:00,431,WH01-XL-Purple,24,13.16,26,624,342.16,0.4418604651162791,281.84,0.4516666666666666
4120,2019-12-03 00:00:00,479,MP08-33-Red,37,16.05,21,777,337.05,0.32727272727272727,439.95,0.5662162162162162
4121,2019-12-03 00:00:00,345,WH08-M-Orange,24,9.36,40,960,374.4,0,585.6,0.61
4122,2019-12-03 00:00:00,58,MH11-XS-White,23,10.1,39,897,393.9,0.4523809523809524,503.1,0.5608695652173913
4123,2019-12-03 00:00:00,454,MJ08-XS-Green,61,25.919999999999998,28,1708,725.76,0.06153846153846154,982.24,0.5750819672131148
4124,2019-12-03 00:00:00,600,MJ07-M-Black,43,32.71,33,1419,1079.43,0.31746031746031744,339.56999999999994,0.2393023255813953
4125,2019-12-03 00:00:00,165,MSH11-32-Pink,29,13.39,34,986,455.26,0.275,530.74,0.5382758620689655
4126,2019-12-03 00:00:00,614,MS01-XL-Black,12,3.62,1,12,3.62,0.42857142857142855,8.379999999999999,0.6983333333333333
4127,2019-12-04 00:00:00,328,WB04-S-Pink,22,8.950000000000001,27,594,241.65,0.18518518518518517,352.35,0.5931818181818183
4128,2019-12-04 00:00:00,430,WH08-M-Purple,25,6.5,39,975,253.5,0.4186046511627907,721.5,0.74
4129,2019-12-04 00:00:00,495,MSH06-34-Blue,28,14.889999999999999,27,756,402.03,0.37777777777777777,353.97,0.46821428571428575
4130,2019-12-05 00:00:00,302,MT01-L-Gray,21,12.21,12,252,146.52,0.08695652173913043,105.47999999999999,0.41857142857142854
4131,2019-12-05 00:00:00,768,MS01-L-Black,22,7.36,1,22,7.36,0.043478260869565216,14.64,0.6654545454545455
4132,2019-12-05 00:00:00,732,MH12-L-Red,36,14.87,3,108,44.61,0.07692307692307693,63.39,0.5869444444444445
4133,2019-12-05 00:00:00,220,WH07-L-Gray,33,17.32,17,561,294.44,0,266.56,0.47515151515151516
4134,2019-12-05 00:00:00,93,MJ07-XS-Red,43,25.34,41,1763,1038.94,0.3064516129032258,724.06,0.4106976744186046
4135,2019-12-05 00:00:00,290,MH09-XS-Red,27,15.16,7,189,106.12,0.2894736842105263,82.88,0.4385185185185185
4136,2019-12-05 00:00:00,545,MH07-L-Gray,32,12.47,38,1216,473.86,0.2727272727272727,742.14,0.6103125
4137,2019-12-05 00:00:00,667,MP05-32-Green,53,15.89,16,848,254.24,0.018518518518518517,593.76,0.700188679245283
4138,2019-12-05 00:00:00,242,MH04-XS-White,22,13.2,27,594,356.4,0.4883720930232558,237.60000000000002,0.4
4139,2019-12-06 00:00:00,347,MS12-M-Blue,9,4.18,37,333,154.66,0.3076923076923077,178.34,0.5355555555555556
4140,2019-12-06 00:00:00,74,MSH04-33-Yellow,34,17.68,14,476,247.52,0.22727272727272727,228.48,0.48
4141,2019-12-07 00:00:00,641,WB03-M-Red,19,8.21,47,893,385.87,0.32142857142857145,507.13,0.5678947368421052
4142,2019-12-07 00:00:00,166,MS09-L-Red,22,6.989999999999999,15,330,104.85,0.08333333333333333,225.15,0.6822727272727273
4143,2019-12-07 00:00:00,58,WH06-XL-Purple,27,10.28,48,1296,493.44,0.4,802.56,0.6192592592592592
4144,2019-12-07 00:00:00,445,WH04-XS-Purple,38,16.58,30,1140,497.4,0,642.6,0.5636842105263158
4145,2019-12-08 00:00:00,380,MH04-S-Yellow,21,17.81,27,567,480.87,0.5333333333333333,86.13,0.1519047619047619
4146,2019-12-08 00:00:00,1,MP10-36-Black,44,22.89,24,1056,549.36,0.15384615384615385,506.64,0.47977272727272724
4147,2019-12-09 00:00:00,757,MSH11-34-Black,31,11.03,28,868,308.84,0.27906976744186046,559.1600000000001,0.6441935483870969
4148,2019-12-09 00:00:00,333,WH08-L-White,37,12.51,4,148,50.04,0,97.96000000000001,0.6618918918918919
4149,2019-12-09 00:00:00,623,MH08-M-Red,38,17.46,12,456,209.52,0.09523809523809523,246.48,0.5405263157894736
4150,2019-12-09 00:00:00,296,MP12-33-Blue,41,20.3,25,1025,507.5,0.16326530612244897,517.5,0.5048780487804878
4151,2019-12-10 00:00:00,390,MP07-34-Blue,33,21.12,9,297,190.08,0.37735849056603776,106.91999999999999,0.35999999999999993
4152,2019-12-10 00:00:00,473,MH10-L-Blue,35,16.21,8,280,129.68,0.2222222222222222,150.32,0.5368571428571428
4153,2019-12-10 00:00:00,534,MJ03-XS-Black,59,25.15,2,118,50.3,0.078125,67.7,0.573728813559322
4154,2019-12-10 00:00:00,565,WH05-L-Orange,42,15.19,33,1386,501.27,0,884.73,0.6383333333333333
4155,2019-12-10 00:00:00,224,MH07-XS-Green,23,18.82,15,345,282.3,0.4523809523809524,62.69999999999999,0.18173913043478257
4156,2019-12-10 00:00:00,179,MH11-L-Red,45,21.3,48,2160,1022.4,0,1137.6,0.5266666666666666
4157,2019-12-10 00:00:00,687,MP05-34-Blue,40,14,33,1320,462,0.06976744186046512,858,0.65
4158,2019-12-10 00:00:00,723,MS07-XL-Green,6,5.08,19,114,96.52,0.76,17.480000000000004,0.15333333333333338
4159,2019-12-10 00:00:00,262,MSH10-34-Green,42,18.48,9,378,166.32,0.045454545454545456,211.68,0.56
4160,2019-12-10 00:00:00,722,MSH12-36-Gray,29,10,40,1160,400,0.35555555555555557,760,0.6551724137931034
4161,2019-12-10 00:00:00,653,MJ06-XL-Blue,41,14.36,5,205,71.8,0.36923076923076925,133.2,0.6497560975609755
4162,2019-12-10 00:00:00,278,MH03-S-Black,40,11.73,45,1800,527.85,0.1111111111111111,1272.15,0.7067500000000001
4163,2019-12-10 00:00:00,780,WB01-XL-Black,27,12.69,8,216,101.52,0.1,114.48,0.53
4164,2019-12-10 00:00:00,185,MJ01-M-Orange,52,23.919999999999998,10,520,239.2,0.2,280.8,0.54
4165,2019-12-10 00:00:00,310,MP11-32-Blue,39,13.14,50,1950,657,0.2777777777777778,1293,0.6630769230769231
4166,2019-12-10 00:00:00,490,MS04-S-Orange,17,7.6499999999999995,23,391,175.95,0.2916666666666667,215.05,0.55
4167,2019-12-10 00:00:00,323,MJ12-XS-Black,59,33.45,32,1888,1070.4,0.06349206349206349,817.5999999999999,0.43305084745762706
4168,2019-12-10 00:00:00,223,MJ06-S-Green,59,34.69,41,2419,1422.29,0.09230769230769231,996.71,0.41203389830508474
4169,2019-12-11 00:00:00,733,MS08-S-Pink,11,5.699999999999999,13,143,74.1,0.5217391304347826,68.9,0.48181818181818187
4170,2019-12-11 00:00:00,51,MS08-L-Red,9,6.34,30,270,190.2,0.64,79.80000000000001,0.29555555555555557
4171,2019-12-11 00:00:00,434,WH04-S-Orange,28,15.02,23,644,345.46,0.24324324324324326,298.54,0.4635714285714286
4172,2019-12-11 00:00:00,260,MS02-XL-Blue,6,6.04,26,156,157.04,0.7391304347826086,-1.039999999999992,-0.006666666666666616
4173,2019-12-11 00:00:00,372,MJ12-M-Orange,54,23.04,29,1566,668.16,0.14285714285714285,897.84,0.5733333333333334
4174,2019-12-12 00:00:00,402,WH02-S-Orange,30,10.65,7,210,74.55,0.3333333333333333,135.45,0.6449999999999999
4175,2019-12-12 00:00:00,302,MH10-XS-Blue,25,13.010000000000002,23,575,299.23,0.40476190476190477,275.77,0.47959999999999997
4176,2019-12-12 00:00:00,415,MP03-33-Green,40,22.36,3,120,67.08,0.23076923076923078,52.92,0.441
4177,2019-12-12 00:00:00,239,MS04-XL-Black,6,4.779999999999999,10,60,47.8,0.75,12.200000000000003,0.2033333333333334
4178,2019-12-12 00:00:00,604,MP06-32-Gray,34,22.13,33,1122,730.29,0.37037037037037035,391.71000000000004,0.3491176470588236
4179,2019-12-12 00:00:00,306,MSH03-34-Green,25,10.209999999999999,10,250,102.1,0.34210526315789475,147.9,0.5916
4180,2019-12-12 00:00:00,303,WH08-M-White,33,8.91,45,1485,400.95,0.25,1084.05,0.73
4181,2019-12-12 00:00:00,268,MT07-S-Gray,23,8.440000000000001,42,966,354.48,0.08,611.52,0.6330434782608696
4182,2019-12-12 00:00:00,263,MP05-34-Black,48,22.92,12,576,275.04,0.1111111111111111,300.96,0.5225
4183,2019-12-12 00:00:00,372,MP01-34-Purple,43,19.88,45,1935,894.6,0.2037037037037037,1040.4,0.5376744186046513
4184,2019-12-12 00:00:00,165,MJ11-XS-Green,64,25.439999999999998,11,704,279.84,0,424.16,0.6025
4185,2019-12-12 00:00:00,744,MT02-XS-Gray,23,8.969999999999999,33,759,296.01,0.08,462.99,0.61
4186,2019-12-12 00:00:00,458,MSH12-33-Gray,39,14.47,28,1092,405.16,0.09302325581395349,686.8399999999999,0.6289743589743589
4187,2019-12-13 00:00:00,549,MP10-34-Blue,44,20.04,35,1540,701.4,0.18518518518518517,838.6,0.5445454545454546
4188,2019-12-13 00:00:00,304,WH01-S-Orange,25,11.05,10,250,110.5,0.16666666666666666,139.5,0.558
4189,2019-12-13 00:00:00,292,MSH11-34-Blue,31,13.040000000000001,14,434,182.56,0.29545454545454547,251.44,0.5793548387096774
4190,2019-12-14 00:00:00,353,MJ07-S-Yellow,57,21.84,8,456,174.72,0.09523809523809523,281.28,0.6168421052631579
4191,2019-12-14 00:00:00,101,MJ11-S-Pink,58,28.24,12,696,338.88,0.06451612903225806,357.12,0.5131034482758621
4192,2019-12-15 00:00:00,559,MJ11-S-Black,64,29.55,17,1088,502.35,0,585.65,0.5382812499999999
4193,2019-12-15 00:00:00,204,MSH12-32-Black,42,19.830000000000002,48,2016,951.84,0.045454545454545456,1064.1599999999999,0.5278571428571428
4194,2019-12-15 00:00:00,611,MSH07-32-Black,38,22.77,50,1900,1138.5,0.15555555555555556,761.5,0.40078947368421053
4195,2019-12-15 00:00:00,716,MH08-L-Brown,34,21.1,2,68,42.2,0.20930232558139536,25.799999999999997,0.37941176470588234
4196,2019-12-15 00:00:00,327,MSH07-36-Blue,39,17.04,15,585,255.6,0.11363636363636363,329.4,0.563076923076923
4197,2019-12-15 00:00:00,120,WB04-L-Purple,17,10.5,46,782,483,0.39285714285714285,299,0.38235294117647056
4198,2019-12-15 00:00:00,705,MT04-XL-Blue,19,8.6,40,760,344,0.24,416,0.5473684210526316
4199,2019-12-16 00:00:00,162,MP05-33-Black,51,19.89,42,2142,835.38,0,1306.62,0.61
4200,2019-12-17 00:00:00,768,MJ02-S-Green,54,26.299999999999997,26,1404,683.8,0.11475409836065574,720.2,0.512962962962963
4201,2019-12-17 00:00:00,631,MS02-M-Blue,25,9.11,22,550,200.42,0,349.58000000000004,0.6356
4202,2019-12-17 00:00:00,750,MJ06-L-Purple,43,27.13,6,258,162.78,0.328125,95.22,0.3690697674418605
4203,2019-12-17 00:00:00,656,MT05-M-Blue,21,8.53,13,273,110.89,0.16,162.11,0.5938095238095239
4204,2019-12-17 00:00:00,626,MS05-XL-Black,18,9.67,23,414,222.41,0.18181818181818182,191.59,0.4627777777777778
4205,2019-12-17 00:00:00,736,MJ02-S-Green,42,26.3,15,630,394.5,0.3114754098360656,235.5,0.3738095238095238
4206,2019-12-17 00:00:00,90,MT10-L-Yellow,22,13.64,38,836,518.32,0.08333333333333333,317.67999999999995,0.37999999999999995
4207,2019-12-17 00:00:00,599,MH02-XL-Red,30,14.819999999999999,29,870,429.78,0.3333333333333333,440.22,0.506
4208,2019-12-18 00:00:00,308,MS08-M-Black,18,6.71,7,126,46.97,0.28,79.03,0.6272222222222222
4209,2019-12-18 00:00:00,193,MS08-S-Blue,7,6.44,42,294,270.48,0.6956521739130435,23.519999999999982,0.07999999999999993
4210,2019-12-18 00:00:00,254,WH06-L-Purple,37,19.48,43,1591,837.64,0,753.36,0.4735135135135135
4211,2019-12-18 00:00:00,252,MJ12-M-Orange,63,23.040000000000003,27,1701,622.08,0,1078.92,0.6342857142857143
4212,2019-12-18 00:00:00,488,MJ07-S-Pink,42,25.959999999999997,33,1386,856.68,0.3114754098360656,529.32,0.3819047619047619
4213,2019-12-18 00:00:00,11,WH04-XL-Orange,23,14.200000000000001,33,759,468.6,0.39473684210526316,290.4,0.38260869565217387
4214,2019-12-18 00:00:00,619,WB01-L-Gray,29,11.3,4,116,45.2,0.03333333333333333,70.8,0.6103448275862069
4215,2019-12-19 00:00:00,376,MH11-S-White,39,15.2,15,585,228,0.13333333333333333,357,0.6102564102564103
4216,2019-12-19 00:00:00,415,WB03-XS-Yellow,22,7.7700000000000005,29,638,225.33,0.2413793103448276,412.66999999999996,0.6468181818181817
4217,2019-12-19 00:00:00,453,MP09-34-Blue,33,24.48,49,1617,1199.52,0.4,417.48,0.2581818181818182
4218,2019-12-19 00:00:00,373,MP07-32-Pink,45,18.98,33,1485,626.34,0.11764705882352941,858.66,0.5782222222222222
4219,2019-12-19 00:00:00,44,MS08-XL-Red,18,5.45,1,18,5.45,0.18181818181818182,12.55,0.6972222222222223
4220,2019-12-19 00:00:00,445,MT07-S-Pink,16,8.290000000000001,34,544,281.86,0.36,262.14,0.481875
4221,2019-12-19 00:00:00,7,WB01-S-Black,17,5.66,38,646,215.08,0.2608695652173913,430.91999999999996,0.6670588235294117
4222,2019-12-19 00:00:00,235,MJ09-L-Blue,57,17.94,48,2736,861.12,0.09523809523809523,1874.88,0.6852631578947369
4223,2019-12-20 00:00:00,207,MH12-S-Red,38,14.55,37,1406,538.35,0.15555555555555556,867.65,0.6171052631578947
4224,2019-12-20 00:00:00,10,WB02-XS-Blue,24,7.609999999999999,5,120,38.05,0,81.95,0.6829166666666667
4225,2019-12-20 00:00:00,555,MS08-XL-Red,8,5.45,21,168,114.45,0.6363636363636364,53.55,0.31875
4226,2019-12-20 00:00:00,398,MT06-XS-Black,24,9.799999999999999,14,336,137.2,0.04,198.8,0.5916666666666667
4227,2019-12-20 00:00:00,30,MJ06-XS-Blue,47,19.64,12,564,235.68,0.27692307692307694,328.32,0.5821276595744681
4228,2019-12-20 00:00:00,159,MJ03-XL-Black,45,28.8,10,450,288,0.19642857142857142,162,0.36
4229,2019-12-21 00:00:00,381,WB05-S-Purple,16,6.8,25,400,170,0.4482758620689655,230,0.575
4230,2019-12-22 00:00:00,370,MSH06-32-Gray,28,18.75,2,56,37.5,0.3333333333333333,18.5,0.33035714285714285
4231,2019-12-22 00:00:00,304,MS03-L-Green,14,4.09,28,392,114.52,0.36363636363636365,277.48,0.7078571428571429
4232,2019-12-22 00:00:00,611,MS07-XL-Black,9,5.4799999999999995,43,387,235.64,0.4,151.36,0.39111111111111113
4233,2019-12-22 00:00:00,652,MSH07-32-Black,40,22.77,16,640,364.32,0.1111111111111111,275.68,0.43075
4234,2019-12-22 00:00:00,436,MSH10-36-Blue,28,17.75,16,448,284,0.37777777777777777,164,0.36607142857142855
4235,2019-12-22 00:00:00,47,MP05-34-Green,52,21.79,4,208,87.16,0,120.84,0.5809615384615385
4236,2019-12-22 00:00:00,113,MS04-XS-Black,25,8.850000000000001,9,225,79.65,0,145.35,0.646
4237,2019-12-22 00:00:00,502,WH03-L-Green,31,16.96,13,403,220.48,0.11428571428571428,182.52,0.45290322580645165
4238,2019-12-23 00:00:00,286,MS01-XS-Black,9,2.65,16,144,42.4,0.5714285714285714,101.6,0.7055555555555555
4239,2019-12-23 00:00:00,618,WH01-XS-Orange,30,10.49,4,120,41.96,0.3181818181818182,78.03999999999999,0.6503333333333333
4240,2019-12-23 00:00:00,596,MS06-L-Green,16,8.61,45,720,387.45,0.36,332.55,0.46187500000000004
4241,2019-12-23 00:00:00,639,WH04-M-Orange,25,12.74,17,425,216.58,0.24242424242424243,208.42,0.49039999999999995
4242,2019-12-23 00:00:00,47,MJ06-S-Green,56,34.69,46,2576,1595.74,0.13846153846153847,980.26,0.38053571428571425
4243,2019-12-23 00:00:00,275,MH01-XL-Orange,27,15.93,34,918,541.62,0.325,376.38,0.41
4244,2019-12-24 00:00:00,757,MSH04-36-Yellow,33,16.66,47,1551,783.02,0.10810810810810811,767.98,0.4951515151515152
4245,2019-12-24 00:00:00,180,MP07-33-Blue,55,19.3,3,165,57.9,0,107.1,0.649090909090909
4246,2019-12-24 00:00:00,254,MS02-S-Blue,14,9.31,25,350,232.75,0.44,117.25,0.335
4247,2019-12-24 00:00:00,153,MJ10-M-Red,51,29.2,4,204,116.8,0.2153846153846154,87.2,0.4274509803921569
4248,2019-12-24 00:00:00,477,MH05-M-White,26,17.669999999999998,34,884,600.78,0.38095238095238093,283.22,0.32038461538461543
4249,2019-12-24 00:00:00,489,MH13-XS-Green,36,10.08,43,1548,433.44,0.2,1114.56,0.72
4250,2019-12-24 00:00:00,349,WB01-XL-Gray,28,10.1,7,196,70.7,0.06666666666666667,125.3,0.6392857142857142
4251,2019-12-24 00:00:00,730,MH02-XS-Red,26,6.760000000000001,24,624,162.24,0.1875,461.76,0.74
4252,2019-12-24 00:00:00,88,MSH07-36-Purple,41,17.22,17,697,292.74,0.06818181818181818,404.26,0.58
4253,2019-12-24 00:00:00,50,WH02-L-Blue,44,16.26,15,660,243.9,0,416.1,0.6304545454545455
4254,2019-12-24 00:00:00,581,MH01-L-Orange,42,10.5,1,42,10.5,0,31.5,0.75
4255,2019-12-24 00:00:00,38,MS09-M-Blue,10,4.64,42,420,194.88,0.375,225.12,0.536
4256,2019-12-24 00:00:00,38,MJ10-M-Red,51,29.2,23,1173,671.6,0.2153846153846154,501.4,0.42745098039215684
4257,2019-12-24 00:00:00,457,MJ12-S-Blue,64,17.54,5,320,87.7,0,232.3,0.7259375
4258,2019-12-25 00:00:00,190,MP01-32-Black,33,15.730000000000002,34,1122,534.82,0.3888888888888889,587.18,0.5233333333333333
4259,2019-12-25 00:00:00,179,MS12-L-Blue,22,9.99,34,748,339.66,0.12,408.34,0.5459090909090909
4260,2019-12-26 00:00:00,429,MS06-S-Yellow,24,8.43,14,336,118.02,0,217.98000000000002,0.64875
4261,2019-12-26 00:00:00,513,WH08-S-Pink,28,9.94,17,476,168.98,0.17647058823529413,307.02,0.6449999999999999
4262,2019-12-26 00:00:00,666,MH03-M-Green,31,14.26,7,217,99.82,0.3111111111111111,117.18,0.54
4263,2019-12-26 00:00:00,610,MSH07-36-Black,44,23.759999999999998,43,1892,1021.68,0,870.32,0.46
4264,2019-12-26 00:00:00,323,MJ04-S-Purple,60,28.619999999999997,21,1260,601.02,0,658.98,0.523
4265,2019-12-26 00:00:00,441,MS10-S-Blue,23,9.89,33,759,326.37,0.041666666666666664,432.63,0.57
4266,2019-12-26 00:00:00,635,MSH05-34-Blue,35,14.93,34,1190,507.62,0.18604651162790697,682.38,0.5734285714285714
4267,2019-12-26 00:00:00,502,MJ08-L-Gray,42,12.18,24,1008,292.32,0.3114754098360656,715.6800000000001,0.7100000000000001
4268,2019-12-27 00:00:00,478,MJ09-S-Yellow,59,24.19,14,826,338.66,0.04838709677419355,487.34,0.59
4269,2019-12-27 00:00:00,717,MJ11-M-Green,49,28.1,40,1960,1124,0.24615384615384617,836,0.42653061224489797
4270,2019-12-27 00:00:00,181,MSH09-33-Black,41,17.47,25,1025,436.75,0.046511627906976744,588.25,0.5739024390243902
4271,2019-12-27 00:00:00,230,WB02-XS-Blue,13,7.61,14,182,106.54,0.4583333333333333,75.46,0.4146153846153846
4272,2019-12-27 00:00:00,111,MJ06-S-Purple,45,28.349999999999998,24,1080,680.4,0.296875,399.6,0.37
4273,2019-12-27 00:00:00,742,MP03-34-Green,41,21.8,50,2050,1090,0.24074074074074073,960,0.4682926829268293
4274,2019-12-27 00:00:00,467,WB04-S-Yellow,14,5.68,41,574,232.88,0.5333333333333333,341.12,0.5942857142857143
4275,2019-12-27 00:00:00,294,MP03-36-Green,37,13.33,3,111,39.99,0.26,71.00999999999999,0.6397297297297296
4276,2019-12-28 00:00:00,535,WH04-XL-Purple,38,24.229999999999997,45,1710,1090.35,0.11627906976744186,619.6500000000001,0.3623684210526316
4277,2019-12-28 00:00:00,689,MH12-XL-Blue,41,10.69,25,1025,267.25,0.08888888888888889,757.75,0.7392682926829268
4278,2019-12-28 00:00:00,514,MH02-S-Blue,20,13.05,13,260,169.65,0.5555555555555556,90.35,0.3475
4279,2019-12-28 00:00:00,493,MJ09-XL-Yellow,51,22.22,22,1122,488.84,0.2153846153846154,633.1600000000001,0.5643137254901962
4280,2019-12-28 00:00:00,280,MH02-S-Blue,43,13.05,21,903,274.05,0.044444444444444446,628.95,0.6965116279069768
4281,2019-12-28 00:00:00,497,MP06-36-Orange,49,19.369999999999997,5,245,96.85,0.10909090909090909,148.15,0.6046938775510204
4282,2019-12-28 00:00:00,550,MS11-XS-Yellow,25,8.41,45,1125,378.45,0,746.55,0.6636
4283,2019-12-28 00:00:00,589,MH06-XL-Purple,28,13.02,35,980,455.7,0.36363636363636365,524.3,0.5349999999999999
4284,2019-12-29 00:00:00,324,MP02-34-Blue,47,28.2,25,1175,705,0.0784313725490196,470,0.4
4285,2019-12-29 00:00:00,438,MS06-S-Yellow,16,8.43,2,32,16.86,0.3333333333333333,15.14,0.473125
4286,2019-12-29 00:00:00,507,MP05-32-Pink,41,10.66,26,1066,277.16,0.10869565217391304,788.8399999999999,0.7399999999999999
4287,2019-12-29 00:00:00,79,MP06-32-Green,38,19.41,39,1482,756.99,0.22448979591836735,725.01,0.4892105263157895
4288,2019-12-30 00:00:00,181,MSH06-34-Red,43,17.630000000000003,21,903,370.23,0.044444444444444446,532.77,0.59
4289,2019-12-30 00:00:00,222,MS04-S-Black,25,7.5,15,375,112.5,0,262.5,0.7
4290,2019-12-30 00:00:00,524,MSH03-32-Blue,43,18.11,18,774,325.98,0,448.02,0.5788372093023255
4291,2019-12-30 00:00:00,290,MSH05-33-Blue,31,13.15,11,341,144.65,0.2619047619047619,196.35,0.5758064516129032
4292,2019-12-30 00:00:00,264,MS07-M-White,12,3.53,10,120,35.3,0.4782608695652174,84.7,0.7058333333333333
4293,2019-12-31 00:00:00,340,MT05-XS-Blue,21,12.81,50,1050,640.5,0.16,409.5,0.39
4294,2019-12-31 00:00:00,258,MS10-S-Red,18,8.17,16,288,130.72,0.1,157.28,0.5461111111111111
4295,2019-12-31 00:00:00,213,MH13-M-Lavender,33,11.21,24,792,269.04,0.26666666666666666,522.96,0.6603030303030304
4296,2019-12-31 00:00:00,509,MSH01-33-Red,36,18.64,24,864,447.36,0.18181818181818182,416.64,0.4822222222222222
4297,2019-12-31 00:00:00,42,MS01-XS-Black,9,2.65,1,9,2.65,0.5714285714285714,6.35,0.7055555555555555
4298,2020-01-01 00:00:00,651,MJ08-XS-Green,45,19.650000000000002,38,1710,746.7,0.3076923076923077,963.3,0.5633333333333334
4299,2020-01-01 00:00:00,588,MS11-M-Yellow,12,6.63,20,240,132.6,0.3684210526315789,107.4,0.4475
4300,2020-01-01 00:00:00,260,WB02-L-Blue,13,6.56,9,117,59.04,0.38095238095238093,57.96,0.49538461538461537
4301,2020-01-01 00:00:00,42,MSH01-36-Red,32,12.16,25,800,304,0.13513513513513514,496,0.62
4302,2020-01-02 00:00:00,405,MP02-36-Gray,50,28.470000000000002,37,1850,1053.39,0,796.6099999999999,0.4305999999999999
4303,2020-01-02 00:00:00,597,MP03-32-Blue,38,15.06,2,76,30.12,0.2830188679245283,45.879999999999995,0.6036842105263157
4304,2020-01-02 00:00:00,403,MT02-M-Gray,19,7.38,20,380,147.6,0.20833333333333334,232.4,0.6115789473684211
4305,2020-01-02 00:00:00,515,MP07-33-Purple,34,15.74,50,1700,787,0.32,913,0.5370588235294118
4306,2020-01-02 00:00:00,386,MS03-M-Orange,7,3.99,15,105,59.85,0.7083333333333334,45.15,0.43
4307,2020-01-02 00:00:00,781,MJ07-L-Red,58,34.480000000000004,41,2378,1413.68,0.09375,964.3199999999999,0.40551724137931033
4308,2020-01-02 00:00:00,479,MP09-33-Red,45,13.38,35,1575,468.3,0.18181818181818182,1106.7,0.7026666666666667
4309,2020-01-02 00:00:00,319,MSH08-33-Blue,43,16.290000000000003,33,1419,537.57,0,881.43,0.6211627906976744
4310,2020-01-02 00:00:00,53,MH12-S-Blue,33,9.24,17,561,157.08,0.1951219512195122,403.91999999999996,0.72
4311,2020-01-02 00:00:00,164,MT01-XL-Gray,25,9.959999999999999,26,650,258.96,0,391.04,0.6016
4312,2020-01-02 00:00:00,172,WB04-S-Yellow,26,12.33,8,208,98.64,0.13333333333333333,109.36,0.5257692307692308
4313,2020-01-03 00:00:00,418,MT11-S-Pink,23,10.870000000000001,5,115,54.35,0,60.65,0.5273913043478261
4314,2020-01-03 00:00:00,51,WH01-L-Orange,40,16.1,14,560,225.4,0.09090909090909091,334.6,0.5975
4315,2020-01-04 00:00:00,391,MS07-S-Green,8,2.85,16,128,45.6,0.5789473684210527,82.4,0.64375
4316,2020-01-04 00:00:00,761,MH13-S-Blue,28,18.8,1,28,18.8,0.15151515151515152,9.2,0.32857142857142857
4317,2020-01-04 00:00:00,678,MT02-XL-Red,17,7.489999999999999,15,255,112.35,0.2608695652173913,142.65,0.5594117647058824
4318,2020-01-04 00:00:00,759,WB04-S-Purple,12,3.48,26,312,90.48,0.5714285714285714,221.51999999999998,0.71
4319,2020-01-04 00:00:00,407,MT08-XL-Green,23,8.35,47,1081,392.45,0,688.55,0.6369565217391304
4320,2020-01-04 00:00:00,3,MSH01-32-Blue,38,15.23,5,190,76.15,0.15555555555555556,113.85,0.5992105263157894
4321,2020-01-04 00:00:00,305,MSH07-33-Purple,40,17.15,32,1280,548.8,0.06976744186046512,731.2,0.57125
4322,2020-01-05 00:00:00,180,MJ11-M-Green,57,29.78,39,2223,1161.42,0.12307692307692308,1061.58,0.47754385964912277
4323,2020-01-05 00:00:00,15,MJ04-XL-Black,62,20.77,27,1674,560.79,0.03125,1113.21,0.665
4324,2020-01-05 00:00:00,275,MP01-32-Black,36,13.86,6,216,83.16,0.3333333333333333,132.84,0.615
4325,2020-01-06 00:00:00,577,MJ01-XS-Yellow,41,23.59,27,1107,636.93,0.36923076923076925,470.07000000000005,0.42463414634146346
4326,2020-01-06 00:00:00,474,WH06-S-Purple,32,17.13,29,928,496.77,0.2,431.23,0.46468750000000003
4327,2020-01-06 00:00:00,116,MP12-33-Black,44,19.54,34,1496,664.36,0.13725490196078433,831.64,0.5559090909090909
4328,2020-01-06 00:00:00,103,WB03-XS-Red,16,9.520000000000001,36,576,342.72,0.38461538461538464,233.27999999999997,0.40499999999999997
4329,2020-01-06 00:00:00,374,MH09-M-Blue,29,13.79,12,348,165.48,0.35555555555555557,182.52,0.5244827586206897
4330,2020-01-06 00:00:00,554,MT01-L-Red,25,5.33,29,725,154.57,0,570.4300000000001,0.7868
4331,2020-01-07 00:00:00,363,MS11-M-Green,21,6.19,34,714,210.46,0.125,503.53999999999996,0.7052380952380952
4332,2020-01-07 00:00:00,684,MH10-L-Red,44,12.86,40,1760,514.4,0,1245.6,0.7077272727272726
4333,2020-01-07 00:00:00,279,WB01-XL-Purple,26,10.03,30,780,300.9,0.07142857142857142,479.1,0.6142307692307692
4334,2020-01-07 00:00:00,620,MSH09-34-Blue,28,13.09,47,1316,615.23,0.3170731707317073,700.77,0.5325
